Mauriti (CE),497,766,801,853,886,931
Meruoca (CE),497,766,801,853,886,931
Milagres (CE),497,766,801,853,886,931
Milhã (CE),497,766,801,853,886,931
Miraíma (CE),497,766,801,853,886,931
Missão Velha (CE),497,766,801,853,886,931
Mombaça (CE),497,766,801,853,886,931
Monsenhor Tabosa (CE),497,766,801,853,886,931
Morada Nova (CE),497,766,801,853,886,931
Moraújo (CE),497,766,801,853,886,931
Morrinhos (CE),497,766,801,853,886,931
Mucambo (CE),497,766,801,853,886,931
Mulungu (CE),497,766,801,853,886,931
Nova Olinda (CE),497,766,801,853,886,931
Nova Russas (CE),497,766,801,853,886,931
Novo Oriente (CE),497,766,801,853,886,931
Ocara (CE),497,766,801,853,886,931
Orós (CE),497,766,801,853,886,931
Pacajus (CE),497,766,801,853,886,931
Pacatuba (CE),497,766,801,853,886,931
Pacoti (CE),497,766,801,853,886,931
Pacujá (CE),497,766,801,853,886,931
Palhano (CE),497,766,801,853,886,931
Palmácia (CE),497,766,801,853,886,931
Paracuru (CE),497,766,801,853,886,931
Paraipaba (CE),497,766,801,853,886,931
Parambu (CE),497,766,801,853,886,931
Paramoti (CE),497,766,801,853,886,931
Pedra Branca (CE),497,766,801,853,886,931
Penaforte (CE),497,766,801,853,886,931
Pentecoste (CE),497,766,801,853,886,931
Pereiro (CE),497,766,801,853,886,931
Pindoretama (CE),497,766,801,853,886,931
Piquet Carneiro (CE),497,766,801,853,886,931
Pires Ferreira (CE),497,766,801,853,886,931
Poranga (CE),497,766,801,853,886,931
Porteiras (CE),497,766,801,853,886,931
Potengi (CE),497,766,801,853,886,931
Potiretama (CE),497,766,801,853,886,931
Quiterianópolis (CE),497,766,801,853,886,931
Quixadá (CE),497,766,801,853,886,931
Quixelô (CE),497,766,801,853,886,931
Quixeramobim (CE),497,766,801,853,886,931
Quixeré (CE),497,766,801,853,886,931
Redenção (CE),497,766,801,853,886,931
Reriutaba (CE),497,766,801,853,886,931
Russas (CE),497,766,801,853,886,931
Saboeiro (CE),497,766,801,853,886,931
Salitre (CE),497,766,801,853,886,931
Santana do Acaraú (CE),497,766,801,853,886,931
Santana do Cariri (CE),497,766,801,853,886,931
Santa Quitéria (CE),497,766,801,853,886,931
São Benedito (CE),497,766,801,853,886,931
São Gonçalo do Amarante (CE),497,766,801,853,886,931
São João do Jaguaribe (CE),497,766,801,853,886,931
São Luís do Curu (CE),497,766,801,853,886,931
Senador Pompeu (CE),497,766,801,853,886,931
Senador Sá (CE),497,766,801,853,886,931
Sobral (CE),497,766,801,853,886,931
Solonópole (CE),497,766,801,853,886,931
Tabuleiro do Norte (CE),497,766,801,853,886,931
Tamboril (CE),497,766,801,853,886,931
Tarrafas (CE),497,766,801,853,886,931
Tauá (CE),497,766,801,853,886,931
Tejuçuoca (CE),497,766,801,853,886,931
Tianguá (CE),497,766,801,853,886,931
Trairi (CE),497,766,801,853,886,931
Tururu (CE),497,766,801,853,886,931
Ubajara (CE),497,766,801,853,886,931
Umari (CE),497,766,801,853,886,931
Umirim (CE),497,766,801,853,886,931
Uruburetama (CE),497,766,801,853,886,931
Uruoca (CE),497,766,801,853,886,931
Varjota (CE),497,766,801,853,886,931
Várzea Alegre (CE),497,766,801,853,886,931
Viçosa do Ceará (CE),497,766,801,853,886,931
ARACRUZ (ES),497,766,801,853,886,931
ITAGUAÇU (ES),497,766,801,853,886,931
ITARANA (ES),497,766,801,853,886,931
Águia Branca (ES),497,766,801,853,886,931
Água Doce do Norte (ES),497,766,801,853,886,931
Alto Rio Novo (ES),497,766,801,853,886,931
Baixo Guandu (ES),497,766,801,853,886,931
Barra de São Francisco (ES),497,766,801,853,886,931
Boa Esperança (ES),497,766,801,853,886,931
Colatina (ES),497,766,801,853,886,931
Conceição da Barra (ES),497,766,801,853,886,931
Ecoporanga (ES),497,766,801,853,886,931
Governador Lindenberg (ES),497,766,801,853,886,931
Jaguaré (ES),497,766,801,853,886,931
Linhares (ES),497,766,801,853,886,931
Mantenópolis (ES),497,766,801,853,886,931
Marilândia (ES),497,766,801,853,886,931
Montanha (ES),497,766,801,853,886,931
Mucurici (ES),497,766,801,853,886,931
Nova Venécia (ES),497,766,801,853,886,931
Pancas (ES),497,766,801,853,886,931
Pedro Canário (ES),497,766,801,853,886,931
Pinheiros (ES),497,766,801,853,886,931
Ponto Belo (ES),497,766,801,853,886,931
Rio Bananal (ES),497,766,801,853,886,931
São Domingos do Norte (ES),497,766,801,853,886,931
São Gabriel da Palha (ES),497,766,801,853,886,931
São Mateus (ES),497,766,801,853,886,931
Sooretama (ES),497,766,801,853,886,931
Vila Pavão (ES),497,766,801,853,886,931
Vila Valério (ES),497,766,801,853,886,931
Açailândia (MA),497,766,801,853,886,931
Afonso Cunha (MA),497,766,801,853,886,931
Água Doce do Maranhão (MA),497,766,801,853,886,931
Alcântara (MA),497,766,801,853,886,931
Aldeias Altas (MA),497,766,801,853,886,931
Altamira do Maranhão (MA),497,766,801,853,886,931
Alto Alegre do Maranhão (MA),497,766,801,853,886,931
Alto Alegre do Pindaré (MA),497,766,801,853,886,931
Alto Parnaíba (MA),497,766,801,853,886,931
Amapá do Maranhão (MA),497,766,801,853,886,931
Amarante do Maranhão (MA),497,766,801,853,886,931
Anajatuba (MA),497,766,801,853,886,931
Anapurus (MA),497,766,801,853,886,931
Apicum-Açu (MA),497,766,801,853,886,931
Araguanã (MA),497,766,801,853,886,931
Araioses (MA),497,766,801,853,886,931
Arame (MA),497,766,801,853,886,931
Arari (MA),497,766,801,853,886,931
Axixá (MA),497,766,801,853,886,931
Bacabal (MA),497,766,801,853,886,931
Bacabeira (MA),497,766,801,853,886,931
Bacuri (MA),497,766,801,853,886,931
Bacurituba (MA),497,766,801,853,886,931
Balsas (MA),497,766,801,853,886,931
Barão de Grajaú (MA),497,766,801,853,886,931
Barra do Corda (MA),497,766,801,853,886,931
Barreirinhas (MA),497,766,801,853,886,931
Belágua (MA),497,766,801,853,886,931
Bela Vista do Maranhão (MA),497,766,801,853,886,931
Benedito Leite (MA),497,766,801,853,886,931
Bequimão (MA),497,766,801,853,886,931
Bernardo do Mearim (MA),497,766,801,853,886,931
Boa Vista do Gurupi (MA),497,766,801,853,886,931
Bom Jardim (MA),497,766,801,853,886,931
Bom Jesus das Selvas (MA),497,766,801,853,886,931
Bom Lugar (MA),497,766,801,853,886,931
Brejo (MA),497,766,801,853,886,931
Brejo de Areia (MA),497,766,801,853,886,931
Buriti (MA),497,766,801,853,886,931
Buriti Bravo (MA),497,766,801,853,886,931
Buriticupu (MA),497,766,801,853,886,931
Buritirana (MA),497,766,801,853,886,931
Cachoeira Grande (MA),497,766,801,853,886,931
Cajapió (MA),497,766,801,853,886,931
Cajari (MA),497,766,801,853,886,931
Campestre do Maranhão (MA),497,766,801,853,886,931
Cândido Mendes (MA),497,766,801,853,886,931
Cantanhede (MA),497,766,801,853,886,931
Capinzal do Norte (MA),497,766,801,853,886,931
Carolina (MA),497,766,801,853,886,931
Carutapera (MA),497,766,801,853,886,931
Caxias (MA),497,766,801,853,886,931
Cedral (MA),497,766,801,853,886,931
Central do Maranhão (MA),497,766,801,853,886,931
Centro do Guilherme (MA),497,766,801,853,886,931
Centro Novo do Maranhão (MA),497,766,801,853,886,931
Chapadinha (MA),497,766,801,853,886,931
Cidelândia (MA),497,766,801,853,886,931
Codó (MA),497,766,801,853,886,931
Coelho Neto (MA),497,766,801,853,886,931
Colinas (MA),497,766,801,853,886,931
Conceição do Lago-Açu (MA),497,766,801,853,886,931
Coroatá (MA),497,766,801,853,886,931
Cururupu (MA),497,766,801,853,886,931
Davinópolis (MA),497,766,801,853,886,931
Dom Pedro (MA),497,766,801,853,886,931
Duque Bacelar (MA),497,766,801,853,886,931
Esperantinópolis (MA),497,766,801,853,886,931
Estreito (MA),497,766,801,853,886,931
Feira Nova do Maranhão (MA),497,766,801,853,886,931
Fernando Falcão (MA),497,766,801,853,886,931
Formosa da Serra Negra (MA),497,766,801,853,886,931
Fortaleza dos Nogueiras (MA),497,766,801,853,886,931
Fortuna (MA),497,766,801,853,886,931
Godofredo Viana (MA),497,766,801,853,886,931
Gonçalves Dias (MA),497,766,801,853,886,931
Governador Archer (MA),497,766,801,853,886,931
Governador Edison Lobão (MA),497,766,801,853,886,931
Governador Eugênio Barros (MA),497,766,801,853,886,931
Governador Luiz Rocha (MA),497,766,801,853,886,931
Governador Newton Bello (MA),497,766,801,853,886,931
Governador Nunes Freire (MA),497,766,801,853,886,931
Graça Aranha (MA),497,766,801,853,886,931
Grajaú (MA),497,766,801,853,886,931
Guimarães (MA),497,766,801,853,886,931
Humberto de Campos (MA),497,766,801,853,886,931
Icatu (MA),497,766,801,853,886,931
Igarapé do Meio (MA),497,766,801,853,886,931
Igarapé Grande (MA),497,766,801,853,886,931
Imperatriz (MA),497,766,801,853,886,931
Itaipava do Grajaú (MA),497,766,801,853,886,931
Itapecuru Mirim (MA),497,766,801,853,886,931
Itinga do Maranhão (MA),497,766,801,853,886,931
Jatobá (MA),497,766,801,853,886,931
Jenipapo dos Vieiras (MA),497,766,801,853,886,931
João Lisboa (MA),497,766,801,853,886,931
Joselândia (MA),497,766,801,853,886,931
Junco do Maranhão (MA),497,766,801,853,886,931
Lago da Pedra (MA),497,766,801,853,886,931
Lago do Junco (MA),497,766,801,853,886,931
Lago Verde (MA),497,766,801,853,886,931
Lagoa do Mato (MA),497,766,801,853,886,931
Lago dos Rodrigues (MA),497,766,801,853,886,931
Lagoa Grande do Maranhão (MA),497,766,801,853,886,931
Lajeado Novo (MA),497,766,801,853,886,931
Lima Campos (MA),497,766,801,853,886,931
Loreto (MA),497,766,801,853,886,931
Luís Domingues (MA),497,766,801,853,886,931
Magalhães de Almeida (MA),497,766,801,853,886,931
Maracaçumé (MA),497,766,801,853,886,931
Marajá do Sena (MA),497,766,801,853,886,931
Maranhãozinho (MA),497,766,801,853,886,931
Mata Roma (MA),497,766,801,853,886,931
Matinha (MA),497,766,801,853,886,931
Matões (MA),497,766,801,853,886,931
Matões do Norte (MA),497,766,801,853,886,931
Milagres do Maranhão (MA),497,766,801,853,886,931
Mirador (MA),497,766,801,853,886,931
Miranda do Norte (MA),497,766,801,853,886,931
Mirinzal (MA),497,766,801,853,886,931
Monção (MA),497,766,801,853,886,931
Montes Altos (MA),497,766,801,853,886,931
Morros (MA),497,766,801,853,886,931
Nina Rodrigues (MA),497,766,801,853,886,931
Nova Colinas (MA),497,766,801,853,886,931
Nova Iorque (MA),497,766,801,853,886,931
Nova Olinda do Maranhão (MA),497,766,801,853,886,931
Olho d'Água das Cunhãs (MA),497,766,801,853,886,931
Olinda Nova do Maranhão (MA),497,766,801,853,886,931
Paço do Lumiar (MA),497,766,801,853,886,931
Palmeirândia (MA),497,766,801,853,886,931
Paraibano (MA),497,766,801,853,886,931
Parnarama (MA),497,766,801,853,886,931
Passagem Franca (MA),497,766,801,853,886,931
Pastos Bons (MA),497,766,801,853,886,931
Paulino Neves (MA),497,766,801,853,886,931
Paulo Ramos (MA),497,766,801,853,886,931
Pedreiras (MA),497,766,801,853,886,931
Pedro do Rosário (MA),497,766,801,853,886,931
Penalva (MA),497,766,801,853,886,931
Peri Mirim (MA),497,766,801,853,886,931
Peritoró (MA),497,766,801,853,886,931
Pindaré-Mirim (MA),497,766,801,853,886,931
Pinheiro (MA),497,766,801,853,886,931
Pio XII (MA),497,766,801,853,886,931
Pirapemas (MA),497,766,801,853,886,931
Poção de Pedras (MA),497,766,801,853,886,931
Porto Franco (MA),497,766,801,853,886,931
Porto Rico do Maranhão (MA),497,766,801,853,886,931
Presidente Dutra (MA),497,766,801,853,886,931
Presidente Juscelino (MA),497,766,801,853,886,931
Presidente Médici (MA),497,766,801,853,886,931
Presidente Sarney (MA),497,766,801,853,886,931
Presidente Vargas (MA),497,766,801,853,886,931
Primeira Cruz (MA),497,766,801,853,886,931
Raposa (MA),497,766,801,853,886,931
Riachão (MA),497,766,801,853,886,931
Ribamar Fiquene (MA),497,766,801,853,886,931
Rosário (MA),497,766,801,853,886,931
Sambaíba (MA),497,766,801,853,886,931
Santa Filomena do Maranhão (MA),497,766,801,853,886,931
Santa Helena (MA),497,766,801,853,886,931
Santa Inês (MA),497,766,801,853,886,931
Santa Luzia (MA),497,766,801,853,886,931
Santa Luzia do Paruá (MA),497,766,801,853,886,931
Santa Quitéria do Maranhão (MA),497,766,801,853,886,931
Santa Rita (MA),497,766,801,853,886,931
Santana do Maranhão (MA),497,766,801,853,886,931
Santo Amaro do Maranhão (MA),497,766,801,853,886,931
Santo Antônio dos Lopes (MA),497,766,801,853,886,931
São Benedito do Rio Preto (MA),497,766,801,853,886,931
São Bento (MA),497,766,801,853,886,931
São Bernardo (MA),497,766,801,853,886,931
São Domingos do Azeitão (MA),497,766,801,853,886,931
São Domingos do Maranhão (MA),497,766,801,853,886,931
São Félix de Balsas (MA),497,766,801,853,886,931
São Francisco do Brejão (MA),497,766,801,853,886,931
São Francisco do Maranhão (MA),497,766,801,853,886,931
São João Batista (MA),497,766,801,853,886,931
São João do Carú (MA),497,766,801,853,886,931
São João do Paraíso (MA),497,766,801,853,886,931
São João do Soter (MA),497,766,801,853,886,931
São João dos Patos (MA),497,766,801,853,886,931
São José de Ribamar (MA),497,766,801,853,886,931
São José dos Basílios (MA),497,766,801,853,886,931
São Luís (MA),497,766,801,853,886,931
São Luís Gonzaga do Maranhão (MA),497,766,801,853,886,931
São Mateus do Maranhão (MA),497,766,801,853,886,931
São Pedro da Água Branca (MA),497,766,801,853,886,931
São Pedro dos Crentes (MA),497,766,801,853,886,931
São Raimundo das Mangabeiras (MA),497,766,801,853,886,931
São Raimundo do Doca Bezerra (MA),497,766,801,853,886,931
São Roberto (MA),497,766,801,853,886,931
São Vicente Ferrer (MA),497,766,801,853,886,931
Satubinha (MA),497,766,801,853,886,931
Senador Alexandre Costa (MA),497,766,801,853,886,931
Senador La Rocque (MA),497,766,801,853,886,931
Serrano do Maranhão (MA),497,766,801,853,886,931
Sítio Novo (MA),497,766,801,853,886,931
Sucupira do Norte (MA),497,766,801,853,886,931
Sucupira do Riachão (MA),497,766,801,853,886,931
Tasso Fragoso (MA),497,766,801,853,886,931
Timbiras (MA),497,766,801,853,886,931
Timon (MA),497,766,801,853,886,931
Trizidela do Vale (MA),497,766,801,853,886,931
Tufilândia (MA),497,766,801,853,886,931
Tuntum (MA),497,766,801,853,886,931
Turiaçu (MA),497,766,801,853,886,931
Turilândia (MA),497,766,801,853,886,931
Tutóia (MA),497,766,801,853,886,931
Urbano Santos (MA),497,766,801,853,886,931
Vargem Grande (MA),497,766,801,853,886,931
Viana (MA),497,766,801,853,886,931
Vila Nova dos Martírios (MA),497,766,801,853,886,931
Vitória do Mearim (MA),497,766,801,853,886,931
Vitorino Freire (MA),497,766,801,853,886,931
Zé Doca (MA),497,766,801,853,886,931
AÇUCENA (MG),497,766,801,853,886,931
ÁGUA BOA (MG),497,766,801,853,886,931
AIMORÉS (MG),497,766,801,853,886,931
ALPERCATA (MG),497,766,801,853,886,931
ALVARENGA (MG),497,766,801,853,886,931
BONFINÓPOLIS DE MINAS (MG),497,766,801,853,886,931
BRAÚNAS (MG),497,766,801,853,886,931
CANTAGALO (MG),497,766,801,853,886,931
CAPITÃO ANDRADE (MG),497,766,801,853,886,931
CARMÉSIA (MG),497,766,801,853,886,931
CENTRAL DE MINAS (MG),497,766,801,853,886,931
COLUNA (MG),497,766,801,853,886,931
CONSELHEIRO PENA (MG),497,766,801,853,886,931
COROACI (MG),497,766,801,853,886,931
CUPARAQUE (MG),497,766,801,853,886,931
DIVINO DAS LARANJEIRAS (MG),497,766,801,853,886,931
DIVINOLÂNDIA DE MINAS (MG),497,766,801,853,886,931
DOM BOSCO (MG),497,766,801,853,886,931
DORES DE GUANHÃES (MG),497,766,801,853,886,931
ENGENHEIRO CALDAS (MG),497,766,801,853,886,931
FERNANDES TOURINHO (MG),497,766,801,853,886,931
FREI INOCÊNCIO (MG),497,766,801,853,886,931
FREI LAGONEGRO (MG),497,766,801,853,886,931
GALILÉIA (MG),497,766,801,853,886,931
GOIABEIRA (MG),497,766,801,853,886,931
GONZAGA (MG),497,766,801,853,886,931
GOVERNADOR VALADARES (MG),497,766,801,853,886,931
GUANHÃES (MG),497,766,801,853,886,931
IMBÉ DE MINAS (MG),497,766,801,853,886,931
INHAPIM (MG),497,766,801,853,886,931
ITABIRINHA (MG),497,766,801,853,886,931
ITANHOMI (MG),497,766,801,853,886,931
ITUETA (MG),497,766,801,853,886,931
JAMPRUCA (MG),497,766,801,853,886,931
JOSÉ RAYDAN (MG),497,766,801,853,886,931
MANTENA (MG),497,766,801,853,886,931
MARILAC (MG),497,766,801,853,886,931
MATERLÂNDIA (MG),497,766,801,853,886,931
MENDES PIMENTEL (MG),497,766,801,853,886,931
MUTUM (MG),497,766,801,853,886,931
NACIP RAYDAN (MG),497,766,801,853,886,931
NAQUE (MG),497,766,801,853,886,931
NATALÂNDIA (MG),497,766,801,853,886,931
NOVA BELÉM (MG),497,766,801,853,886,931
NOVA MÓDICA (MG),497,766,801,853,886,931
PAULISTAS (MG),497,766,801,853,886,931
PEÇANHA (MG),497,766,801,853,886,931
PERIQUITO (MG),497,766,801,853,886,931
PIEDADE DE CARATINGA (MG),497,766,801,853,886,931
RESPLENDOR (MG),497,766,801,853,886,931
SABINÓPOLIS (MG),497,766,801,853,886,931
SANTA BÁRBARA DO LESTE (MG),497,766,801,853,886,931
SANTA EFIGÊNIA DE MINAS (MG),497,766,801,853,886,931
SANTA MARIA DO SUAÇUÍ (MG),497,766,801,853,886,931
SANTA RITA DE MINAS (MG),497,766,801,853,886,931
SANTA RITA DO ITUETO (MG),497,766,801,853,886,931
SANTO ANTÔNIO DO ITAMBÉ (MG),497,766,801,853,886,931
SÃO DOMINGOS DAS DORES (MG),497,766,801,853,886,931
SÃO FÉLIX DE MINAS (MG),497,766,801,853,886,931
SÃO GERALDO DA PIEDADE (MG),497,766,801,853,886,931
SÃO GERALDO DO BAIXIO (MG),497,766,801,853,886,931
SÃO JOÃO DA MANTENINHA (MG),497,766,801,853,886,931
SÃO JOÃO EVANGELISTA (MG),497,766,801,853,886,931
SÃO JOSÉ DA SAFIRA (MG),497,766,801,853,886,931
SÃO JOSÉ DO DIVINO (MG),497,766,801,853,886,931
SÃO JOSÉ DO JACURI (MG),497,766,801,853,886,931
SÃO PEDRO DO SUAÇUÍ (MG),497,766,801,853,886,931
SÃO SEBASTIÃO DO ANTA (MG),497,766,801,853,886,931
SÃO SEBASTIÃO DO MARANHÃO (MG),497,766,801,853,886,931
SARDOÁ (MG),497,766,801,853,886,931
SENHORA DO PORTO (MG),497,766,801,853,886,931
SERRA AZUL DE MINAS (MG),497,766,801,853,886,931
SOBRÁLIA (MG),497,766,801,853,886,931
TAPARUBA (MG),497,766,801,853,886,931
TARUMIRIM (MG),497,766,801,853,886,931
TUMIRITINGA (MG),497,766,801,853,886,931
UBAPORANGA (MG),497,766,801,853,886,931
URUANA DE MINAS (MG),497,766,801,853,886,931
MATHIAS LOBATO (MG),497,766,801,853,886,931
VIRGINÓPOLIS (MG),497,766,801,853,886,931
VIRGOLÂNDIA (MG),497,766,801,853,886,931
Águas Formosas (MG),497,766,801,853,886,931
Águas Vermelhas (MG),497,766,801,853,886,931
Almenara (MG),497,766,801,853,886,931
Cachoeira de Pajeú (MG),497,766,801,853,886,931
Angelândia (MG),497,766,801,853,886,931
Araçuaí (MG),497,766,801,853,886,931
Aricanduva (MG),497,766,801,853,886,931
Arinos (MG),497,766,801,853,886,931
Ataléia (MG),497,766,801,853,886,931
Bandeira (MG),497,766,801,853,886,931
Berilo (MG),497,766,801,853,886,931
Bertópolis (MG),497,766,801,853,886,931
Berizal (MG),497,766,801,853,886,931
Bocaiúva (MG),497,766,801,853,886,931
Bonito de Minas (MG),497,766,801,853,886,931
Botumirim (MG),497,766,801,853,886,931
Brasília de Minas (MG),497,766,801,853,886,931
Buritizeiro (MG),497,766,801,853,886,931
Campanário (MG),497,766,801,853,886,931
Campo Azul (MG),497,766,801,853,886,931
Capelinha (MG),497,766,801,853,886,931
Capitão Enéas (MG),497,766,801,853,886,931
Caraí (MG),497,766,801,853,886,931
Carbonita (MG),497,766,801,853,886,931
Carlos Chagas (MG),497,766,801,853,886,931
Catuji (MG),497,766,801,853,886,931
Catuti (MG),497,766,801,853,886,931
Chapada do Norte (MG),497,766,801,853,886,931
Chapada Gaúcha (MG),497,766,801,853,886,931
Claro dos Poções (MG),497,766,801,853,886,931
Comercinho (MG),497,766,801,853,886,931
Cônego Marinho (MG),497,766,801,853,886,931
Coração de Jesus (MG),497,766,801,853,886,931
Coronel Murta (MG),497,766,801,853,886,931
Couto de Magalhães de Minas (MG),497,766,801,853,886,931
Crisólita (MG),497,766,801,853,886,931
Cristália (MG),497,766,801,853,886,931
Curral de Dentro (MG),497,766,801,853,886,931
Datas (MG),497,766,801,853,886,931
Diamantina (MG),497,766,801,853,886,931
Divisa Alegre (MG),497,766,801,853,886,931
Divisópolis (MG),497,766,801,853,886,931
Engenheiro Navarro (MG),497,766,801,853,886,931
Espinosa (MG),497,766,801,853,886,931
Felício dos Santos (MG),497,766,801,853,886,931
São Gonçalo do Rio Preto (MG),497,766,801,853,886,931
Felisburgo (MG),497,766,801,853,886,931
Formoso (MG),497,766,801,853,886,931
Francisco Badaró (MG),497,766,801,853,886,931
Francisco Dumont (MG),497,766,801,853,886,931
Francisco Sá (MG),497,766,801,853,886,931
Franciscópolis (MG),497,766,801,853,886,931
Frei Gaspar (MG),497,766,801,853,886,931
Fronteira dos Vales (MG),497,766,801,853,886,931
Fruta de Leite (MG),497,766,801,853,886,931
Gameleiras (MG),497,766,801,853,886,931
Glaucilândia (MG),497,766,801,853,886,931
Grão Mogol (MG),497,766,801,853,886,931
Guaraciama (MG),497,766,801,853,886,931
Ibiaí (MG),497,766,801,853,886,931
Ibiracatu (MG),497,766,801,853,886,931
Icaraí de Minas (MG),497,766,801,853,886,931
Indaiabira (MG),497,766,801,853,886,931
Itacambira (MG),497,766,801,853,886,931
Itacarambi (MG),497,766,801,853,886,931
Itaipé (MG),497,766,801,853,886,931
Itamarandiba (MG),497,766,801,853,886,931
Itambacuri (MG),497,766,801,853,886,931
Itaobim (MG),497,766,801,853,886,931
Itinga (MG),497,766,801,853,886,931
Jacinto (MG),497,766,801,853,886,931
Jaíba (MG),497,766,801,853,886,931
Janaúba (MG),497,766,801,853,886,931
Januária (MG),497,766,801,853,886,931
Japonvar (MG),497,766,801,853,886,931
Jenipapo de Minas (MG),497,766,801,853,886,931
Jequitaí (MG),497,766,801,853,886,931
Jequitinhonha (MG),497,766,801,853,886,931
Joaíma (MG),497,766,801,853,886,931
Jordânia (MG),497,766,801,853,886,931
José Gonçalves de Minas (MG),497,766,801,853,886,931
Josenópolis (MG),497,766,801,853,886,931
Juramento (MG),497,766,801,853,886,931
Juvenília (MG),497,766,801,853,886,931
Ladainha (MG),497,766,801,853,886,931
Lagoa dos Patos (MG),497,766,801,853,886,931
Lassance (MG),497,766,801,853,886,931
Leme do Prado (MG),497,766,801,853,886,931
Lontra (MG),497,766,801,853,886,931
Luislândia (MG),497,766,801,853,886,931
Machacalis (MG),497,766,801,853,886,931
Malacacheta (MG),497,766,801,853,886,931
Mamonas (MG),497,766,801,853,886,931
Manga (MG),497,766,801,853,886,931
Mata Verde (MG),497,766,801,853,886,931
Matias Cardoso (MG),497,766,801,853,886,931
Mato Verde (MG),497,766,801,853,886,931
Medina (MG),497,766,801,853,886,931
Minas Novas (MG),497,766,801,853,886,931
Mirabela (MG),497,766,801,853,886,931
Miravânia (MG),497,766,801,853,886,931
Montalvânia (MG),497,766,801,853,886,931
Monte Azul (MG),497,766,801,853,886,931
Monte Formoso (MG),497,766,801,853,886,931
Montes Claros (MG),497,766,801,853,886,931
Montezuma (MG),497,766,801,853,886,931
Nanuque (MG),497,766,801,853,886,931
Ninheira (MG),497,766,801,853,886,931
Nova Porteirinha (MG),497,766,801,853,886,931
Novo Cruzeiro (MG),497,766,801,853,886,931
Novo Oriente de Minas (MG),497,766,801,853,886,931
Novorizonte (MG),497,766,801,853,886,931
Olhos-d'Água (MG),497,766,801,853,886,931
Ouro Verde de Minas (MG),497,766,801,853,886,931
Padre Carvalho (MG),497,766,801,853,886,931
Padre Paraíso (MG),497,766,801,853,886,931
Pai Pedro (MG),497,766,801,853,886,931
Palmópolis (MG),497,766,801,853,886,931
Patis (MG),497,766,801,853,886,931
Pavão (MG),497,766,801,853,886,931
Pedra Azul (MG),497,766,801,853,886,931
Pedras de Maria da Cruz (MG),497,766,801,853,886,931
Pescador (MG),497,766,801,853,886,931
Pintópolis (MG),497,766,801,853,886,931
Pirapora (MG),497,766,801,853,886,931
Ponto Chique (MG),497,766,801,853,886,931
Ponto dos Volantes (MG),497,766,801,853,886,931
Porteirinha (MG),497,766,801,853,886,931
Poté (MG),497,766,801,853,886,931
Riachinho (MG),497,766,801,853,886,931
Riacho dos Machados (MG),497,766,801,853,886,931
Rio do Prado (MG),497,766,801,853,886,931
Rio Pardo de Minas (MG),497,766,801,853,886,931
Rio Vermelho (MG),497,766,801,853,886,931
Rubelita (MG),497,766,801,853,886,931
Rubim (MG),497,766,801,853,886,931
Salinas (MG),497,766,801,853,886,931
Salto da Divisa (MG),497,766,801,853,886,931
Santa Cruz de Salinas (MG),497,766,801,853,886,931
Santa Fé de Minas (MG),497,766,801,853,886,931
Santa Helena de Minas (MG),497,766,801,853,886,931
Santa Maria do Salto (MG),497,766,801,853,886,931
Santo Antônio do Jacinto (MG),497,766,801,853,886,931
Santo Antônio do Retiro (MG),497,766,801,853,886,931
São Francisco (MG),497,766,801,853,886,931
São João da Lagoa (MG),497,766,801,853,886,931
São João da Ponte (MG),497,766,801,853,886,931
São João das Missões (MG),497,766,801,853,886,931
São João do Pacuí (MG),497,766,801,853,886,931
São João do Paraíso (MG),497,766,801,853,886,931
São Romão (MG),497,766,801,853,886,931
Setubinha (MG),497,766,801,853,886,931
Senador Modestino Gonçalves (MG),497,766,801,853,886,931
Serra dos Aimorés (MG),497,766,801,853,886,931
Serranópolis de Minas (MG),497,766,801,853,886,931
Serro (MG),497,766,801,853,886,931
Taiobeiras (MG),497,766,801,853,886,931
Teófilo Otoni (MG),497,766,801,853,886,931
Turmalina (MG),497,766,801,853,886,931
Ubaí (MG),497,766,801,853,886,931
Umburatiba (MG),497,766,801,853,886,931
Urucuia (MG),497,766,801,853,886,931
Vargem Grande do Rio Pardo (MG),497,766,801,853,886,931
Várzea da Palma (MG),497,766,801,853,886,931
Varzelândia (MG),497,766,801,853,886,931
Verdelândia (MG),497,766,801,853,886,931
Veredinha (MG),497,766,801,853,886,931
Virgem da Lapa (MG),497,766,801,853,886,931
Água Branca (PB),497,766,801,853,886,931
Aguiar (PB),497,766,801,853,886,931
Alagoa Grande (PB),497,766,801,853,886,931
Alagoa Nova (PB),497,766,801,853,886,931
Alagoinha (PB),497,766,801,853,886,931
Alcantil (PB),497,766,801,853,886,931
Algodão de Jandaíra (PB),497,766,801,853,886,931
Alhandra (PB),497,766,801,853,886,931
São João do Rio do Peixe (PB),497,766,801,853,886,931
Amparo (PB),497,766,801,853,886,931
Aparecida (PB),497,766,801,853,886,931
Araçagi (PB),497,766,801,853,886,931
Arara (PB),497,766,801,853,886,931
Araruna (PB),497,766,801,853,886,931
Areia (PB),497,766,801,853,886,931
Areia de Baraúnas (PB),497,766,801,853,886,931
Areial (PB),497,766,801,853,886,931
Aroeiras (PB),497,766,801,853,886,931
Assunção (PB),497,766,801,853,886,931
Baía da Traição (PB),497,766,801,853,886,931
Bananeiras (PB),497,766,801,853,886,931
Baraúna (PB),497,766,801,853,886,931
