Planaltino (BA),16.89,13.42,12.61,13.35,15.62,9.05
Planalto (BA),16.89,13.42,12.61,13.35,15.62,9.05
Poções (BA),16.89,13.42,12.61,13.35,15.62,9.05
Pojuca (BA),16.89,13.42,12.61,13.35,15.62,9.05
Ponto Novo (BA),16.89,13.42,12.61,13.35,15.62,9.05
Porto Seguro (BA),16.89,13.42,12.61,13.35,15.62,9.05
Potiraguá (BA),16.89,13.42,12.61,13.35,15.62,9.05
Prado (BA),16.89,13.42,12.61,13.35,15.62,9.05
Presidente Dutra (BA),16.89,13.42,12.61,13.35,15.62,9.05
Presidente Jânio Quadros (BA),16.89,13.42,12.61,13.35,15.62,9.05
Presidente Tancredo Neves (BA),16.89,13.42,12.61,13.35,15.62,9.05
Queimadas (BA),16.89,13.42,12.61,13.35,15.62,9.05
Quijingue (BA),16.89,13.42,12.61,13.35,15.62,9.05
Quixabeira (BA),16.89,13.42,12.61,13.35,15.62,9.05
Rafael Jambeiro (BA),16.89,13.42,12.61,13.35,15.62,9.05
Remanso (BA),16.89,13.42,12.61,13.35,15.62,9.05
Retirolândia (BA),16.89,13.42,12.61,13.35,15.62,9.05
Riachão das Neves (BA),16.89,13.42,12.61,13.35,15.62,9.05
Riachão do Jacuípe (BA),16.89,13.42,12.61,13.35,15.62,9.05
Riacho de Santana (BA),16.89,13.42,12.61,13.35,15.62,9.05
Ribeira do Amparo (BA),16.89,13.42,12.61,13.35,15.62,9.05
Ribeira do Pombal (BA),16.89,13.42,12.61,13.35,15.62,9.05
Ribeirão do Largo (BA),16.89,13.42,12.61,13.35,15.62,9.05
Rio de Contas (BA),16.89,13.42,12.61,13.35,15.62,9.05
Rio do Antônio (BA),16.89,13.42,12.61,13.35,15.62,9.05
Rio do Pires (BA),16.89,13.42,12.61,13.35,15.62,9.05
Rio Real (BA),16.89,13.42,12.61,13.35,15.62,9.05
Rodelas (BA),16.89,13.42,12.61,13.35,15.62,9.05
Ruy Barbosa (BA),16.89,13.42,12.61,13.35,15.62,9.05
Salinas da Margarida (BA),16.89,13.42,12.61,13.35,15.62,9.05
Salvador (BA),16.89,13.42,12.61,13.35,15.62,9.05
Santa Bárbara (BA),16.89,13.42,12.61,13.35,15.62,9.05
Santa Brígida (BA),16.89,13.42,12.61,13.35,15.62,9.05
Santa Cruz Cabrália (BA),16.89,13.42,12.61,13.35,15.62,9.05
Santa Cruz da Vitória (BA),16.89,13.42,12.61,13.35,15.62,9.05
Santa Inês (BA),16.89,13.42,12.61,13.35,15.62,9.05
Santaluz (BA),16.89,13.42,12.61,13.35,15.62,9.05
Santa Luzia (BA),16.89,13.42,12.61,13.35,15.62,9.05
Santa Maria da Vitória (BA),16.89,13.42,12.61,13.35,15.62,9.05
Santana (BA),16.89,13.42,12.61,13.35,15.62,9.05
Santanópolis (BA),16.89,13.42,12.61,13.35,15.62,9.05
Santa Rita de Cássia (BA),16.89,13.42,12.61,13.35,15.62,9.05
Santa Terezinha (BA),16.89,13.42,12.61,13.35,15.62,9.05
Santo Amaro (BA),16.89,13.42,12.61,13.35,15.62,9.05
Santo Antônio de Jesus (BA),16.89,13.42,12.61,13.35,15.62,9.05
Santo Estêvão (BA),16.89,13.42,12.61,13.35,15.62,9.05
São Desidério (BA),16.89,13.42,12.61,13.35,15.62,9.05
São Domingos (BA),16.89,13.42,12.61,13.35,15.62,9.05
São Félix (BA),16.89,13.42,12.61,13.35,15.62,9.05
São Félix do Coribe (BA),16.89,13.42,12.61,13.35,15.62,9.05
São Felipe (BA),16.89,13.42,12.61,13.35,15.62,9.05
São Francisco do Conde (BA),16.89,13.42,12.61,13.35,15.62,9.05
São Gabriel (BA),16.89,13.42,12.61,13.35,15.62,9.05
São Gonçalo dos Campos (BA),16.89,13.42,12.61,13.35,15.62,9.05
São José da Vitória (BA),16.89,13.42,12.61,13.35,15.62,9.05
São José do Jacuípe (BA),16.89,13.42,12.61,13.35,15.62,9.05
São Miguel das Matas (BA),16.89,13.42,12.61,13.35,15.62,9.05
São Sebastião do Passé (BA),16.89,13.42,12.61,13.35,15.62,9.05
Sapeaçu (BA),16.89,13.42,12.61,13.35,15.62,9.05
Sátiro Dias (BA),16.89,13.42,12.61,13.35,15.62,9.05
Saubara (BA),16.89,13.42,12.61,13.35,15.62,9.05
Saúde (BA),16.89,13.42,12.61,13.35,15.62,9.05
Seabra (BA),16.89,13.42,12.61,13.35,15.62,9.05
Sebastião Laranjeiras (BA),16.89,13.42,12.61,13.35,15.62,9.05
Senhor do Bonfim (BA),16.89,13.42,12.61,13.35,15.62,9.05
Serra do Ramalho (BA),16.89,13.42,12.61,13.35,15.62,9.05
Sento Sé (BA),16.89,13.42,12.61,13.35,15.62,9.05
Serra Dourada (BA),16.89,13.42,12.61,13.35,15.62,9.05
Serra Preta (BA),16.89,13.42,12.61,13.35,15.62,9.05
Serrinha (BA),16.89,13.42,12.61,13.35,15.62,9.05
Serrolândia (BA),16.89,13.42,12.61,13.35,15.62,9.05
Simões Filho (BA),16.89,13.42,12.61,13.35,15.62,9.05
Sítio do Mato (BA),16.89,13.42,12.61,13.35,15.62,9.05
Sítio do Quinto (BA),16.89,13.42,12.61,13.35,15.62,9.05
Sobradinho (BA),16.89,13.42,12.61,13.35,15.62,9.05
Souto Soares (BA),16.89,13.42,12.61,13.35,15.62,9.05
Tabocas do Brejo Velho (BA),16.89,13.42,12.61,13.35,15.62,9.05
Tanhaçu (BA),16.89,13.42,12.61,13.35,15.62,9.05
Tanque Novo (BA),16.89,13.42,12.61,13.35,15.62,9.05
Tanquinho (BA),16.89,13.42,12.61,13.35,15.62,9.05
Taperoá (BA),16.89,13.42,12.61,13.35,15.62,9.05
Tapiramutá (BA),16.89,13.42,12.61,13.35,15.62,9.05
Teixeira de Freitas (BA),16.89,13.42,12.61,13.35,15.62,9.05
Teodoro Sampaio (BA),16.89,13.42,12.61,13.35,15.62,9.05
Teofilândia (BA),16.89,13.42,12.61,13.35,15.62,9.05
Teolândia (BA),16.89,13.42,12.61,13.35,15.62,9.05
Terra Nova (BA),16.89,13.42,12.61,13.35,15.62,9.05
Tremedal (BA),16.89,13.42,12.61,13.35,15.62,9.05
Tucano (BA),16.89,13.42,12.61,13.35,15.62,9.05
Uauá (BA),16.89,13.42,12.61,13.35,15.62,9.05
Ubaíra (BA),16.89,13.42,12.61,13.35,15.62,9.05
Ubaitaba (BA),16.89,13.42,12.61,13.35,15.62,9.05
Ubatã (BA),16.89,13.42,12.61,13.35,15.62,9.05
Uibaí (BA),16.89,13.42,12.61,13.35,15.62,9.05
Umburanas (BA),16.89,13.42,12.61,13.35,15.62,9.05
Una (BA),16.89,13.42,12.61,13.35,15.62,9.05
Urandi (BA),16.89,13.42,12.61,13.35,15.62,9.05
Uruçuca (BA),16.89,13.42,12.61,13.35,15.62,9.05
Utinga (BA),16.89,13.42,12.61,13.35,15.62,9.05
Valença (BA),16.89,13.42,12.61,13.35,15.62,9.05
Valente (BA),16.89,13.42,12.61,13.35,15.62,9.05
Várzea da Roça (BA),16.89,13.42,12.61,13.35,15.62,9.05
Várzea do Poço (BA),16.89,13.42,12.61,13.35,15.62,9.05
Várzea Nova (BA),16.89,13.42,12.61,13.35,15.62,9.05
Varzedo (BA),16.89,13.42,12.61,13.35,15.62,9.05
Vera Cruz (BA),16.89,13.42,12.61,13.35,15.62,9.05
Vereda (BA),16.89,13.42,12.61,13.35,15.62,9.05
Vitória da Conquista (BA),16.89,13.42,12.61,13.35,15.62,9.05
Wagner (BA),16.89,13.42,12.61,13.35,15.62,9.05
Wanderley (BA),16.89,13.42,12.61,13.35,15.62,9.05
Wenceslau Guimarães (BA),16.89,13.42,12.61,13.35,15.62,9.05
Xique-Xique (BA),16.89,13.42,12.61,13.35,15.62,9.05
Abaiara (CE),16.89,13.42,12.61,13.35,15.62,9.05
Acarape (CE),16.89,13.42,12.61,13.35,15.62,9.05
Acaraú (CE),16.89,13.42,12.61,13.35,15.62,9.05
Acopiara (CE),16.89,13.42,12.61,13.35,15.62,9.05
Aiuaba (CE),16.89,13.42,12.61,13.35,15.62,9.05
Alcântaras (CE),16.89,13.42,12.61,13.35,15.62,9.05
Altaneira (CE),16.89,13.42,12.61,13.35,15.62,9.05
Alto Santo (CE),16.89,13.42,12.61,13.35,15.62,9.05
Amontada (CE),16.89,13.42,12.61,13.35,15.62,9.05
Antonina do Norte (CE),16.89,13.42,12.61,13.35,15.62,9.05
Apuiarés (CE),16.89,13.42,12.61,13.35,15.62,9.05
Aquiraz (CE),16.89,13.42,12.61,13.35,15.62,9.05
Aracati (CE),16.89,13.42,12.61,13.35,15.62,9.05
Aracoiaba (CE),16.89,13.42,12.61,13.35,15.62,9.05
Ararendá (CE),16.89,13.42,12.61,13.35,15.62,9.05
Araripe (CE),16.89,13.42,12.61,13.35,15.62,9.05
Aratuba (CE),16.89,13.42,12.61,13.35,15.62,9.05
Arneiroz (CE),16.89,13.42,12.61,13.35,15.62,9.05
Assaré (CE),16.89,13.42,12.61,13.35,15.62,9.05
Aurora (CE),16.89,13.42,12.61,13.35,15.62,9.05
Baixio (CE),16.89,13.42,12.61,13.35,15.62,9.05
Banabuiú (CE),16.89,13.42,12.61,13.35,15.62,9.05
Barbalha (CE),16.89,13.42,12.61,13.35,15.62,9.05
Barreira (CE),16.89,13.42,12.61,13.35,15.62,9.05
Barro (CE),16.89,13.42,12.61,13.35,15.62,9.05
Barroquinha (CE),16.89,13.42,12.61,13.35,15.62,9.05
Baturité (CE),16.89,13.42,12.61,13.35,15.62,9.05
Beberibe (CE),16.89,13.42,12.61,13.35,15.62,9.05
Bela Cruz (CE),16.89,13.42,12.61,13.35,15.62,9.05
Boa Viagem (CE),16.89,13.42,12.61,13.35,15.62,9.05
Brejo Santo (CE),16.89,13.42,12.61,13.35,15.62,9.05
Camocim (CE),16.89,13.42,12.61,13.35,15.62,9.05
Campos Sales (CE),16.89,13.42,12.61,13.35,15.62,9.05
Canindé (CE),16.89,13.42,12.61,13.35,15.62,9.05
Capistrano (CE),16.89,13.42,12.61,13.35,15.62,9.05
Caridade (CE),16.89,13.42,12.61,13.35,15.62,9.05
Cariré (CE),16.89,13.42,12.61,13.35,15.62,9.05
Caririaçu (CE),16.89,13.42,12.61,13.35,15.62,9.05
Cariús (CE),16.89,13.42,12.61,13.35,15.62,9.05
Carnaubal (CE),16.89,13.42,12.61,13.35,15.62,9.05
Cascavel (CE),16.89,13.42,12.61,13.35,15.62,9.05
Catarina (CE),16.89,13.42,12.61,13.35,15.62,9.05
Catunda (CE),16.89,13.42,12.61,13.35,15.62,9.05
Caucaia (CE),16.89,13.42,12.61,13.35,15.62,9.05
Cedro (CE),16.89,13.42,12.61,13.35,15.62,9.05
Chaval (CE),16.89,13.42,12.61,13.35,15.62,9.05
Choró (CE),16.89,13.42,12.61,13.35,15.62,9.05
Chorozinho (CE),16.89,13.42,12.61,13.35,15.62,9.05
Coreaú (CE),16.89,13.42,12.61,13.35,15.62,9.05
Crateús (CE),16.89,13.42,12.61,13.35,15.62,9.05
Crato (CE),16.89,13.42,12.61,13.35,15.62,9.05
Croatá (CE),16.89,13.42,12.61,13.35,15.62,9.05
Cruz (CE),16.89,13.42,12.61,13.35,15.62,9.05
Deputado Irapuan Pinheiro (CE),16.89,13.42,12.61,13.35,15.62,9.05
Ererê (CE),16.89,13.42,12.61,13.35,15.62,9.05
Eusébio (CE),16.89,13.42,12.61,13.35,15.62,9.05
Farias Brito (CE),16.89,13.42,12.61,13.35,15.62,9.05
Forquilha (CE),16.89,13.42,12.61,13.35,15.62,9.05
Fortaleza (CE),16.89,13.42,12.61,13.35,15.62,9.05
Fortim (CE),16.89,13.42,12.61,13.35,15.62,9.05
Frecheirinha (CE),16.89,13.42,12.61,13.35,15.62,9.05
General Sampaio (CE),16.89,13.42,12.61,13.35,15.62,9.05
Graça (CE),16.89,13.42,12.61,13.35,15.62,9.05
Granja (CE),16.89,13.42,12.61,13.35,15.62,9.05
Granjeiro (CE),16.89,13.42,12.61,13.35,15.62,9.05
Groaíras (CE),16.89,13.42,12.61,13.35,15.62,9.05
Guaiúba (CE),16.89,13.42,12.61,13.35,15.62,9.05
Guaraciaba do Norte (CE),16.89,13.42,12.61,13.35,15.62,9.05
Guaramiranga (CE),16.89,13.42,12.61,13.35,15.62,9.05
Hidrolândia (CE),16.89,13.42,12.61,13.35,15.62,9.05
Horizonte (CE),16.89,13.42,12.61,13.35,15.62,9.05
Ibaretama (CE),16.89,13.42,12.61,13.35,15.62,9.05
Ibiapina (CE),16.89,13.42,12.61,13.35,15.62,9.05
Ibicuitinga (CE),16.89,13.42,12.61,13.35,15.62,9.05
Icapuí (CE),16.89,13.42,12.61,13.35,15.62,9.05
Icó (CE),16.89,13.42,12.61,13.35,15.62,9.05
Iguatu (CE),16.89,13.42,12.61,13.35,15.62,9.05
Independência (CE),16.89,13.42,12.61,13.35,15.62,9.05
Ipaporanga (CE),16.89,13.42,12.61,13.35,15.62,9.05
Ipaumirim (CE),16.89,13.42,12.61,13.35,15.62,9.05
Ipu (CE),16.89,13.42,12.61,13.35,15.62,9.05
Ipueiras (CE),16.89,13.42,12.61,13.35,15.62,9.05
Iracema (CE),16.89,13.42,12.61,13.35,15.62,9.05
Irauçuba (CE),16.89,13.42,12.61,13.35,15.62,9.05
Itaiçaba (CE),16.89,13.42,12.61,13.35,15.62,9.05
Itaitinga (CE),16.89,13.42,12.61,13.35,15.62,9.05
Itapajé (CE),16.89,13.42,12.61,13.35,15.62,9.05
Itapipoca (CE),16.89,13.42,12.61,13.35,15.62,9.05
Itapiúna (CE),16.89,13.42,12.61,13.35,15.62,9.05
Itarema (CE),16.89,13.42,12.61,13.35,15.62,9.05
Itatira (CE),16.89,13.42,12.61,13.35,15.62,9.05
Jaguaretama (CE),16.89,13.42,12.61,13.35,15.62,9.05
Jaguaribara (CE),16.89,13.42,12.61,13.35,15.62,9.05
Jaguaribe (CE),16.89,13.42,12.61,13.35,15.62,9.05
Jaguaruana (CE),16.89,13.42,12.61,13.35,15.62,9.05
Jardim (CE),16.89,13.42,12.61,13.35,15.62,9.05
Jati (CE),16.89,13.42,12.61,13.35,15.62,9.05
Jijoca de Jericoacoara (CE),16.89,13.42,12.61,13.35,15.62,9.05
Juazeiro do Norte (CE),16.89,13.42,12.61,13.35,15.62,9.05
Jucás (CE),16.89,13.42,12.61,13.35,15.62,9.05
Lavras da Mangabeira (CE),16.89,13.42,12.61,13.35,15.62,9.05
Limoeiro do Norte (CE),16.89,13.42,12.61,13.35,15.62,9.05
Madalena (CE),16.89,13.42,12.61,13.35,15.62,9.05
Maracanaú (CE),16.89,13.42,12.61,13.35,15.62,9.05
Maranguape (CE),16.89,13.42,12.61,13.35,15.62,9.05
Marco (CE),16.89,13.42,12.61,13.35,15.62,9.05
Martinópole (CE),16.89,13.42,12.61,13.35,15.62,9.05
Massapê (CE),16.89,13.42,12.61,13.35,15.62,9.05
Mauriti (CE),16.89,13.42,12.61,13.35,15.62,9.05
Meruoca (CE),16.89,13.42,12.61,13.35,15.62,9.05
Milagres (CE),16.89,13.42,12.61,13.35,15.62,9.05
Milhã (CE),16.89,13.42,12.61,13.35,15.62,9.05
Miraíma (CE),16.89,13.42,12.61,13.35,15.62,9.05
Missão Velha (CE),16.89,13.42,12.61,13.35,15.62,9.05
Mombaça (CE),16.89,13.42,12.61,13.35,15.62,9.05
Monsenhor Tabosa (CE),16.89,13.42,12.61,13.35,15.62,9.05
Morada Nova (CE),16.89,13.42,12.61,13.35,15.62,9.05
Moraújo (CE),16.89,13.42,12.61,13.35,15.62,9.05
Morrinhos (CE),16.89,13.42,12.61,13.35,15.62,9.05
Mucambo (CE),16.89,13.42,12.61,13.35,15.62,9.05
Mulungu (CE),16.89,13.42,12.61,13.35,15.62,9.05
Nova Olinda (CE),16.89,13.42,12.61,13.35,15.62,9.05
Nova Russas (CE),16.89,13.42,12.61,13.35,15.62,9.05
Novo Oriente (CE),16.89,13.42,12.61,13.35,15.62,9.05
Ocara (CE),16.89,13.42,12.61,13.35,15.62,9.05
Orós (CE),16.89,13.42,12.61,13.35,15.62,9.05
Pacajus (CE),16.89,13.42,12.61,13.35,15.62,9.05
Pacatuba (CE),16.89,13.42,12.61,13.35,15.62,9.05
Pacoti (CE),16.89,13.42,12.61,13.35,15.62,9.05
Pacujá (CE),16.89,13.42,12.61,13.35,15.62,9.05
Palhano (CE),16.89,13.42,12.61,13.35,15.62,9.05
Palmácia (CE),16.89,13.42,12.61,13.35,15.62,9.05
Paracuru (CE),16.89,13.42,12.61,13.35,15.62,9.05
Paraipaba (CE),16.89,13.42,12.61,13.35,15.62,9.05
Parambu (CE),16.89,13.42,12.61,13.35,15.62,9.05
Paramoti (CE),16.89,13.42,12.61,13.35,15.62,9.05
Pedra Branca (CE),16.89,13.42,12.61,13.35,15.62,9.05
Penaforte (CE),16.89,13.42,12.61,13.35,15.62,9.05
Pentecoste (CE),16.89,13.42,12.61,13.35,15.62,9.05
Pereiro (CE),16.89,13.42,12.61,13.35,15.62,9.05
Pindoretama (CE),16.89,13.42,12.61,13.35,15.62,9.05
Piquet Carneiro (CE),16.89,13.42,12.61,13.35,15.62,9.05
Pires Ferreira (CE),16.89,13.42,12.61,13.35,15.62,9.05
Poranga (CE),16.89,13.42,12.61,13.35,15.62,9.05
Porteiras (CE),16.89,13.42,12.61,13.35,15.62,9.05
Potengi (CE),16.89,13.42,12.61,13.35,15.62,9.05
Potiretama (CE),16.89,13.42,12.61,13.35,15.62,9.05
Quiterianópolis (CE),16.89,13.42,12.61,13.35,15.62,9.05
Quixadá (CE),16.89,13.42,12.61,13.35,15.62,9.05
Quixelô (CE),16.89,13.42,12.61,13.35,15.62,9.05
Quixeramobim (CE),16.89,13.42,12.61,13.35,15.62,9.05
Quixeré (CE),16.89,13.42,12.61,13.35,15.62,9.05
Redenção (CE),16.89,13.42,12.61,13.35,15.62,9.05
Reriutaba (CE),16.89,13.42,12.61,13.35,15.62,9.05
Russas (CE),16.89,13.42,12.61,13.35,15.62,9.05
Saboeiro (CE),16.89,13.42,12.61,13.35,15.62,9.05
Salitre (CE),16.89,13.42,12.61,13.35,15.62,9.05
Santana do Acaraú (CE),16.89,13.42,12.61,13.35,15.62,9.05
Santana do Cariri (CE),16.89,13.42,12.61,13.35,15.62,9.05
Santa Quitéria (CE),16.89,13.42,12.61,13.35,15.62,9.05
São Benedito (CE),16.89,13.42,12.61,13.35,15.62,9.05
São Gonçalo do Amarante (CE),16.89,13.42,12.61,13.35,15.62,9.05
São João do Jaguaribe (CE),16.89,13.42,12.61,13.35,15.62,9.05
São Luís do Curu (CE),16.89,13.42,12.61,13.35,15.62,9.05
Senador Pompeu (CE),16.89,13.42,12.61,13.35,15.62,9.05
Senador Sá (CE),16.89,13.42,12.61,13.35,15.62,9.05
Sobral (CE),16.89,13.42,12.61,13.35,15.62,9.05
Solonópole (CE),16.89,13.42,12.61,13.35,15.62,9.05
Tabuleiro do Norte (CE),16.89,13.42,12.61,13.35,15.62,9.05
Tamboril (CE),16.89,13.42,12.61,13.35,15.62,9.05
Tarrafas (CE),16.89,13.42,12.61,13.35,15.62,9.05
Tauá (CE),16.89,13.42,12.61,13.35,15.62,9.05
Tejuçuoca (CE),16.89,13.42,12.61,13.35,15.62,9.05
Tianguá (CE),16.89,13.42,12.61,13.35,15.62,9.05
Trairi (CE),16.89,13.42,12.61,13.35,15.62,9.05
Tururu (CE),16.89,13.42,12.61,13.35,15.62,9.05
Ubajara (CE),16.89,13.42,12.61,13.35,15.62,9.05
Umari (CE),16.89,13.42,12.61,13.35,15.62,9.05
Umirim (CE),16.89,13.42,12.61,13.35,15.62,9.05
Uruburetama (CE),16.89,13.42,12.61,13.35,15.62,9.05
Uruoca (CE),16.89,13.42,12.61,13.35,15.62,9.05
Varjota (CE),16.89,13.42,12.61,13.35,15.62,9.05
Várzea Alegre (CE),16.89,13.42,12.61,13.35,15.62,9.05
Viçosa do Ceará (CE),16.89,13.42,12.61,13.35,15.62,9.05
ARACRUZ (ES),16.89,13.42,12.61,13.35,15.62,9.05
ITAGUAÇU (ES),16.89,13.42,12.61,13.35,15.62,9.05
ITARANA (ES),16.89,13.42,12.61,13.35,15.62,9.05
Águia Branca (ES),16.89,13.42,12.61,13.35,15.62,9.05
Água Doce do Norte (ES),16.89,13.42,12.61,13.35,15.62,9.05
Alto Rio Novo (ES),16.89,13.42,12.61,13.35,15.62,9.05
Baixo Guandu (ES),16.89,13.42,12.61,13.35,15.62,9.05
Barra de São Francisco (ES),16.89,13.42,12.61,13.35,15.62,9.05
Boa Esperança (ES),16.89,13.42,12.61,13.35,15.62,9.05
Colatina (ES),16.89,13.42,12.61,13.35,15.62,9.05
Conceição da Barra (ES),16.89,13.42,12.61,13.35,15.62,9.05
Ecoporanga (ES),16.89,13.42,12.61,13.35,15.62,9.05
Governador Lindenberg (ES),16.89,13.42,12.61,13.35,15.62,9.05
Jaguaré (ES),16.89,13.42,12.61,13.35,15.62,9.05
Linhares (ES),16.89,13.42,12.61,13.35,15.62,9.05
Mantenópolis (ES),16.89,13.42,12.61,13.35,15.62,9.05
Marilândia (ES),16.89,13.42,12.61,13.35,15.62,9.05
Montanha (ES),16.89,13.42,12.61,13.35,15.62,9.05
Mucurici (ES),16.89,13.42,12.61,13.35,15.62,9.05
Nova Venécia (ES),16.89,13.42,12.61,13.35,15.62,9.05
Pancas (ES),16.89,13.42,12.61,13.35,15.62,9.05
Pedro Canário (ES),16.89,13.42,12.61,13.35,15.62,9.05
Pinheiros (ES),16.89,13.42,12.61,13.35,15.62,9.05
Ponto Belo (ES),16.89,13.42,12.61,13.35,15.62,9.05
Rio Bananal (ES),16.89,13.42,12.61,13.35,15.62,9.05
São Domingos do Norte (ES),16.89,13.42,12.61,13.35,15.62,9.05
São Gabriel da Palha (ES),16.89,13.42,12.61,13.35,15.62,9.05
São Mateus (ES),16.89,13.42,12.61,13.35,15.62,9.05
Sooretama (ES),16.89,13.42,12.61,13.35,15.62,9.05
Vila Pavão (ES),16.89,13.42,12.61,13.35,15.62,9.05
Vila Valério (ES),16.89,13.42,12.61,13.35,15.62,9.05
Açailândia (MA),16.89,13.42,12.61,13.35,15.62,9.05
Afonso Cunha (MA),16.89,13.42,12.61,13.35,15.62,9.05
Água Doce do Maranhão (MA),16.89,13.42,12.61,13.35,15.62,9.05
Alcântara (MA),16.89,13.42,12.61,13.35,15.62,9.05
Aldeias Altas (MA),16.89,13.42,12.61,13.35,15.62,9.05
Altamira do Maranhão (MA),16.89,13.42,12.61,13.35,15.62,9.05
Alto Alegre do Maranhão (MA),16.89,13.42,12.61,13.35,15.62,9.05
Alto Alegre do Pindaré (MA),16.89,13.42,12.61,13.35,15.62,9.05
Alto Parnaíba (MA),16.89,13.42,12.61,13.35,15.62,9.05
Amapá do Maranhão (MA),16.89,13.42,12.61,13.35,15.62,9.05
Amarante do Maranhão (MA),16.89,13.42,12.61,13.35,15.62,9.05
Anajatuba (MA),16.89,13.42,12.61,13.35,15.62,9.05
Anapurus (MA),16.89,13.42,12.61,13.35,15.62,9.05
Apicum-Açu (MA),16.89,13.42,12.61,13.35,15.62,9.05
Araguanã (MA),16.89,13.42,12.61,13.35,15.62,9.05
Araioses (MA),16.89,13.42,12.61,13.35,15.62,9.05
Arame (MA),16.89,13.42,12.61,13.35,15.62,9.05
Arari (MA),16.89,13.42,12.61,13.35,15.62,9.05
Axixá (MA),16.89,13.42,12.61,13.35,15.62,9.05
Bacabal (MA),16.89,13.42,12.61,13.35,15.62,9.05
Bacabeira (MA),16.89,13.42,12.61,13.35,15.62,9.05
Bacuri (MA),16.89,13.42,12.61,13.35,15.62,9.05
Bacurituba (MA),16.89,13.42,12.61,13.35,15.62,9.05
Balsas (MA),16.89,13.42,12.61,13.35,15.62,9.05
Barão de Grajaú (MA),16.89,13.42,12.61,13.35,15.62,9.05
Barra do Corda (MA),16.89,13.42,12.61,13.35,15.62,9.05
Barreirinhas (MA),16.89,13.42,12.61,13.35,15.62,9.05
Belágua (MA),16.89,13.42,12.61,13.35,15.62,9.05
Bela Vista do Maranhão (MA),16.89,13.42,12.61,13.35,15.62,9.05
Benedito Leite (MA),16.89,13.42,12.61,13.35,15.62,9.05
Bequimão (MA),16.89,13.42,12.61,13.35,15.62,9.05
Bernardo do Mearim (MA),16.89,13.42,12.61,13.35,15.62,9.05
Boa Vista do Gurupi (MA),16.89,13.42,12.61,13.35,15.62,9.05
Bom Jardim (MA),16.89,13.42,12.61,13.35,15.62,9.05
Bom Jesus das Selvas (MA),16.89,13.42,12.61,13.35,15.62,9.05
Bom Lugar (MA),16.89,13.42,12.61,13.35,15.62,9.05
Brejo (MA),16.89,13.42,12.61,13.35,15.62,9.05
Brejo de Areia (MA),16.89,13.42,12.61,13.35,15.62,9.05
Buriti (MA),16.89,13.42,12.61,13.35,15.62,9.05
Buriti Bravo (MA),16.89,13.42,12.61,13.35,15.62,9.05
Buriticupu (MA),16.89,13.42,12.61,13.35,15.62,9.05
Buritirana (MA),16.89,13.42,12.61,13.35,15.62,9.05
Cachoeira Grande (MA),16.89,13.42,12.61,13.35,15.62,9.05
Cajapió (MA),16.89,13.42,12.61,13.35,15.62,9.05
Cajari (MA),16.89,13.42,12.61,13.35,15.62,9.05
Campestre do Maranhão (MA),16.89,13.42,12.61,13.35,15.62,9.05
Cândido Mendes (MA),16.89,13.42,12.61,13.35,15.62,9.05
Cantanhede (MA),16.89,13.42,12.61,13.35,15.62,9.05
Capinzal do Norte (MA),16.89,13.42,12.61,13.35,15.62,9.05
Carolina (MA),16.89,13.42,12.61,13.35,15.62,9.05
Carutapera (MA),16.89,13.42,12.61,13.35,15.62,9.05
Caxias (MA),16.89,13.42,12.61,13.35,15.62,9.05
Cedral (MA),16.89,13.42,12.61,13.35,15.62,9.05
Central do Maranhão (MA),16.89,13.42,12.61,13.35,15.62,9.05
Centro do Guilherme (MA),16.89,13.42,12.61,13.35,15.62,9.05
Centro Novo do Maranhão (MA),16.89,13.42,12.61,13.35,15.62,9.05
Chapadinha (MA),16.89,13.42,12.61,13.35,15.62,9.05
Cidelândia (MA),16.89,13.42,12.61,13.35,15.62,9.05
Codó (MA),16.89,13.42,12.61,13.35,15.62,9.05
Coelho Neto (MA),16.89,13.42,12.61,13.35,15.62,9.05
Colinas (MA),16.89,13.42,12.61,13.35,15.62,9.05
Conceição do Lago-Açu (MA),16.89,13.42,12.61,13.35,15.62,9.05
Coroatá (MA),16.89,13.42,12.61,13.35,15.62,9.05
Cururupu (MA),16.89,13.42,12.61,13.35,15.62,9.05
Davinópolis (MA),16.89,13.42,12.61,13.35,15.62,9.05
Dom Pedro (MA),16.89,13.42,12.61,13.35,15.62,9.05
Duque Bacelar (MA),16.89,13.42,12.61,13.35,15.62,9.05
Esperantinópolis (MA),16.89,13.42,12.61,13.35,15.62,9.05
Estreito (MA),16.89,13.42,12.61,13.35,15.62,9.05
Feira Nova do Maranhão (MA),16.89,13.42,12.61,13.35,15.62,9.05
Fernando Falcão (MA),16.89,13.42,12.61,13.35,15.62,9.05
Formosa da Serra Negra (MA),16.89,13.42,12.61,13.35,15.62,9.05
Fortaleza dos Nogueiras (MA),16.89,13.42,12.61,13.35,15.62,9.05
Fortuna (MA),16.89,13.42,12.61,13.35,15.62,9.05
Godofredo Viana (MA),16.89,13.42,12.61,13.35,15.62,9.05
Gonçalves Dias (MA),16.89,13.42,12.61,13.35,15.62,9.05
Governador Archer (MA),16.89,13.42,12.61,13.35,15.62,9.05
Governador Edison Lobão (MA),16.89,13.42,12.61,13.35,15.62,9.05
Governador Eugênio Barros (MA),16.89,13.42,12.61,13.35,15.62,9.05
Governador Luiz Rocha (MA),16.89,13.42,12.61,13.35,15.62,9.05
